Region,Technology,Year,Value,,Unit,Source,Updated at,Updated by
HR,CHP_Biomass_Solid,2018,0.133671618,,GW,,,
HR,CHP_Coal_Hardcoal,2018,0.013511293,,GW,,,
HR,CHP_Gas_CCGT_Natural,2018,0.644998616,,GW,,,
HR,CHP_Oil,2018,0.068313677,,GW,,,
HR,D_PHS,2018,0.3,,GW,,,
HR,HHI_BF_BOF,2018,0.0375,,GW,,,
HR,HHI_DRI_EAF,2018,0.0613,,GW,,,
HR,HHI_Scrap_EAF,2018,0.0015,,GW,,,
HR,HLI_Biomass,2018,0.0119,,GW,,,
HR,HLI_Direct_Electric,2018,0.0076,,GW,,,
HR,HLI_Gas_Boiler,2018,0.7216,,GW,,,
HR,HLI_Hardcoal,2018,0.0018,,GW,,,
HR,HLI_Lignite,2018,0.0062,,GW,,,
HR,HLI_Oil_Boiler,2018,0.0968,,GW,,,
HR,HLR_Biomass,2018,1.574,,GW,,,
HR,HLR_Direct_Electric,2018,0.3356,,GW,,,
HR,HLR_Gas_Boiler,2018,4.5113,,GW,,,
HR,HLR_Hardcoal,2018,0.0042,,GW,,,
HR,HLR_Oil_Boiler,2018,0.1605,,GW,,,
HR,HMI_Biomass,2018,0.0416,,GW,,,
HR,HMI_Gas,2018,4.2597,,GW,,,
HR,HMI_HardCoal,2018,0.0248,,GW,,,
